landingPagePlusQueryString	pageTitle	recent_sessions	prior_sessions	sessions_delta	recent_newUsers	prior_newUsers	newUsers_delta	recent_engagedSessions	prior_engagedSessions
/blog/average-bicep-size/	Signs You're Building Muscle (Before You Can See It in the Mirror) | GainFrame	1	1	0	0	0	0	1	1
/blog/average-shoulder-width/	Average Shoulder Width: What's Broad, What's Average & What You Can Change | GainFrame	11	11	0	9	11	-2	6	3
/blog/average-waist-size-men/	Body Fat Percentage at Each Age — Interactive Visualizer (Male &amp; Female) | GainFrame	1	1	0	0	0	0	1	1
/blog/average-waist-size-men/	Free AI Body Fat Estimator from a Photo | GainFrame	1	1	0	0	0	0	1	1
/blog/average-waist-size-men/	Shoulder to Waist Ratio: The V-Taper Math (and How to Actually Improve Yours) | GainFrame	1	1	0	0	0	0	1	1
/blog/average-waist-size-women/	Average Hip Size for Women: Charts & the Waist-to-Hip Context | GainFrame	1	1	0	0	0	0	1	1
/blog/average-waist-size-women/	Average Waist Size for Women: By Age & What's Healthy | GainFrame	23	23	0	21	22	-1	14	12
/blog/best-ai-body-fat-apps/	AI Physique Rater — Rate My Physique From a Photo, Free | GainFrame	2	2	0	0	0	0	2	2
/blog/best-ai-body-fat-apps/	Body Fat Percentage Calculator — Free Estimate | GainFrame	1	1	0	0	0	0	1	1
/blog/best-ai-body-fat-apps/	FFMI Calculator — Fat-Free Mass Index &amp; Natural Limit | GainFrame	1	1	0	0	0	0	1	1
/blog/best-ai-body-fat-apps/	How to Calculate Body Fat From a Photo Using AI (2026 Guide) | GainFrame	1	1	0	0	0	0	1	1
/blog/best-ai-body-fat-apps/	Las 5 mejores aplicaciones de IA para estimar la grasa corporal en 2026 (probadas y clasificadas) | GainFrame	1	1	0	1	0	1	1	1
/blog/best-before-after-transformations-men/	Which App Has the Best Before-and-After Transformations for Men? | GainFrame	1	1	0	1	1	0	0	1
/blog/best-body-fat-scanner-apps/	Free AI Body Fat Estimator from a Photo | GainFrame	3	3	0	0	0	0	3	3
/blog/best-body-recomposition-apps/	Best Body Recomposition Apps in 2026: 6 Tools Tested & Ranked | GainFrame	20	20	0	17	17	0	6	6
/blog/best-body-scanning-measurement-apps/	6 Best Body Fat Scanner Apps in 2026 (Tested & Ranked) | GainFrame	1	1	0	0	0	0	1	1
/blog/best-body-scanning-measurement-apps/	MeThreeSixty vs GainFrame (2026): 3D Avatar or AI Photos? | GainFrame	4	4	0	0	0	0	4	4
/blog/best-body-transformation-apps/	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	1	1	0	0	0	0	1	1
/blog/best-fitness-apps-for-men/	10 Best Fitness Apps for Men in 2026 (By Goal) | GainFrame	1	1	0	1	1	0	0	0
/blog/best-free-body-fat-apps/	7 Best Free Body Fat Apps in 2026 (Actually Free) | GainFrame	2	2	0	2	2	0	1	1
/blog/best-free-progress-photo-apps/	Best Progress Photo Apps for 2026: 5 Options Reviewed | GainFrame	1	1	0	0	0	0	1	1
/blog/best-progress-photo-apps/	Best Free Progress Photo Apps (2026): What Actually Works Without Paying | GainFrame	3	3	0	0	0	0	2	3
/blog/best-progress-photo-apps/	Best Progress Photo Apps for 2026: 5 Options Reviewed | GainFrame	16	16	0	14	15	-1	10	11
/blog/best-progress-photo-apps/	Best Progress Photo Apps for Android (2026): What Actually Works | GainFrame	1	1	0	1	0	1	0	1
/blog/body-fat-percentage-chart-women/	Body Fat Percentage Chart: What 10–40% Actually Looks Like (Men & Women) | GainFrame	1	1	0	0	0	0	1	1
/blog/body-fat-percentage-quiz/	Free AI Body Fat Estimator from a Photo | GainFrame	1	1	0	0	0	0	0	1
/blog/do-ai-fitness-trainers-work/	Do AI Fitness Trainers Actually Work? An Honest Answer After Building One | GainFrame	1	1	0	1	1	0	0	0
/blog/ffmi-chart/	What Is FFMI? The Body Composition Metric That Actually Works for Lifters | GainFrame	1	1	0	0	0	0	1	1
/blog/gainframe-roadmap-next-90-days/	The GainFrame Roadmap for the Next 90 Days | GainFrame	2	2	0	2	1	1	1	1
/blog/glp1-body-recomposition-after-stopping/	Body Recomposition After Stopping GLP-1s: What to Expect | GainFrame	1	1	0	1	1	0	1	0
/blog/hevy-vs-strong/	Hevy vs Strong (2026): Which Workout Tracker Should You Use? | GainFrame	13	13	0	13	13	0	5	5
/blog/how-lean-can-you-get-naturally/	How Lean Can You Get Naturally (and Stay There)? | GainFrame	1	1	0	1	1	0	0	0
/blog/how-to-get-a-toned-stomach/	How to Get a Toned Stomach: What Works for Women | GainFrame	1	1	0	1	1	0	0	0
/blog/how-to-get-toned-arms/	How to Get Toned Arms: The Honest Answer for Women | GainFrame	2	2	0	2	2	0	0	0
/blog/hume-body-pod-review/	Hume Health Body Pod Review (2026): Worth $229? | GainFrame	6	6	0	6	5	1	1	1
/blog/idea-validator-scored-my-live-app/	An AI Idea Validator Scored My Live App 66/100 | GainFrame	1	1	0	0	1	-1	0	1
/blog/ideal-body-measurements-men/	Average Shoulder Width: What's Broad, What's Average & What You Can Change | GainFrame	2	2	0	0	0	0	2	2
/blog/ideal-body-measurements-men/	Body Fat Percentage at Each Age — Interactive Visualizer (Male &amp; Female) | GainFrame	1	1	0	0	0	0	1	1
/blog/ios-app-playbook-2026/	Free Fitness Calculators — Body Fat, TDEE & Macros | GainFrame	2	2	0	0	0	0	2	2
/blog/is-bmi-accurate/	Is BMI Accurate? When It Works and When It Lies | GainFrame	2	2	0	2	2	0	0	0
/blog/out-of-the-box-marketing-experiments/	Body Fat Percentage at Each Age — Interactive Visualizer (Male &amp; Female) | GainFrame	1	1	0	0	0	0	1	1
/blog/out-of-the-box-marketing-experiments/	Progress photos that explain what changed | GainFrame	2	2	0	0	0	0	2	2
/blog/reverse-dieting/	Reverse Dieting: Exiting a Cut Without Rebounding | GainFrame	2	2	0	2	2	0	0	0
/blog/skeletal-muscle-mass-percentage/	Skeletal Muscle Mass Percentage: What's Good, by Age & Sex | GainFrame	7	7	0	7	6	1	5	5
/blog/spent-5k-on-app-ads/	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	1	1	0	0	0	0	1	1
/blog/strength-standards/	Strength Standards: How Strong Is 'Strong' Actually? | GainFrame	1	1	0	1	1	0	0	0
/blog/strong-but-look-small/	Strong but Look Small? Why Strength and Size Don't Match | GainFrame	1	1	0	1	1	0	0	0
/blog/trial-conversion-21-to-44/	My Trial Conversion Was 21%. Five Weeks Later It's 44%. | GainFrame	2	2	0	2	2	0	1	0
/blog/understanding-ai-physique-score/	Understanding Your AI Physique Score: What 1–100 Really Means | GainFrame	2	2	0	2	2	0	1	0
/blog/water-weight/	Water Weight: How to Tell If It's Water or Fat | GainFrame	1	1	0	1	1	0	0	0
/blog/what-is-ffmi/	What Is FFMI? The Body Composition Metric That Actually Works for Lifters | GainFrame	2	2	0	1	2	-1	2	0
/blog/why-abs-show-in-some-lighting/	Why Your Abs Show in Some Lighting and Not Others | GainFrame	2	2	0	2	2	0	0	2
/blog/why-body-fat-score-wrong/	Why Your Body Fat Score Is Wrong (It Might Not Be Your Body) | GainFrame	1	1	0	1	1	0	0	0
/blog/why-do-i-have-skinny-arms/	Why Do I Have Skinny Arms? (And What Actually Fixes Them) | GainFrame	1	1	0	1	1	0	0	0
/blog/why-do-i-look-better-in-the-gym-mirror/	Why You Look Better in the Gym Mirror (It's Not in Your Head) | GainFrame	1	1	0	1	1	0	0	0
/comics/muscle-memory-reality/	Your Gains Aren't Gone — Fitness Comic | GainFrame	1	1	0	1	1	0	0	0
/comics/strength-sounds-illegal/	Strength Tips That Sound Illegal — Fitness Comic | GainFrame	1	1	0	1	1	0	0	1
/comics/what-3000-calories-looks-like/	What 3,000 Calories Actually Looks Like — Fitness Comic | GainFrame	1	1	0	1	1	0	0	0
/giveaway/	GainFrame Transformation Challenge — Win $300 | #GainFrameChallenge	5	5	0	5	2	3	0	2
/tools/body-fat-from-photo/	6 Best Body Fat Scanner Apps in 2026 (Tested & Ranked) | GainFrame	1	1	0	0	0	0	1	1
/tools/body-fat-from-photo/	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	1	1	0	0	0	0	1	1
/tools/body-fat-from-photo/	Estimation gratuite de la masse grasse corporelle par IA à partir d'une photo | GainFrame	1	1	0	0	0	0	1	1
/tools/body-fat-visualizer/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	1	1	0	0	0	0	1	1
/tools/macro-calculator/	Macro Calculator — Free Protein, Carb &amp; Fat Targets | GainFrame	3	3	0	3	3	0	2	1
/wilmington/	July 4th CashStash Special — 50% Off GainFrame Pro | Wilmington, NC	1	1	0	0	1	-1	1	0
(not set)	5 Best Workout Tracker Apps for Lifters in 2026 (Ranked) | GainFrame	0	1	-1	0	0	0	0	0
(not set)	5 beste AI-apps voor het schatten van lichaamsvet in 2026 (getest en gerangschikt) | GainFrame	0	1	-1	0	0	0	0	1
(not set)	6 Best Body Scanning & Measurement Apps in 2026 (Tested) | GainFrame	5	6	-1	0	0	0	0	0
(not set)	AI Fitness Coach vs ChatGPT: When a Dedicated App Beats a General LLM (2026) | GainFrame	0	1	-1	0	0	0	0	0
(not set)	Average Bicep Size for Women: Charts & What 'Toned Arms' Takes | GainFrame	0	1	-1	0	0	0	0	0
(not set)	Average Thigh Size: Charts for Men & Women (Plus Calves) | GainFrame	0	1	-1	0	0	0	0	0
(not set)	Best Body Composition Apps for Tracking Progress (2026): Spren, GainFrame, ZOZOFIT & More | GainFrame	0	1	-1	0	0	0	0	0
(not set)	Best Body Recomposition Apps in 2026: 6 Tools Tested & Ranked | GainFrame	0	1	-1	0	0	0	0	0
(not set)	Best Progress Photo Apps for Android (2026): What Actually Works | GainFrame	0	1	-1	0	0	0	0	0
(not set)	Best Ways to Measure Body Fat in 2026 (Accuracy Comparison) | GainFrame	0	1	-1	0	0	0	0	0
(not set)	Best ZOZOFIT Alternatives in 2026: 6 Options Ranked | GainFrame	0	1	-1	0	0	0	0	0
(not set)	Body Fat Percentage Chart: What 10–40% Actually Looks Like (Men & Women) | GainFrame	0	1	-1	0	0	0	0	0
(not set)	ChatGPT Sends Us 31% of Our Users — Here's the Generative Engine Optimization Playbook We Used | GainFrame	0	1	-1	0	0	0	0	0
(not set)	Free AI Body Fat Estimator from a Photo | GainFrame	7	8	-1	0	0	0	0	0
(not set)	Free Fitness Calculators — Body Fat, TDEE & Macros | GainFrame	1	2	-1	0	0	0	0	0
(not set)	GainFrame - De AI-app voor lichaamssamenstelling voor sportschoolbezoekers	0	1	-1	0	0	0	0	1
(not set)	How to Use ChatGPT for a Workout Plan in 2026 (and How to Tell If It's Actually Working) | GainFrame	0	1	-1	0	0	0	0	0
(not set)	I Spent $5,674 on App Ads. Here's Why I Stopped. | GainFrame	1	2	-1	0	0	0	0	0
(not set)	Long Torso, Short Legs (or the Reverse): How to Tell & Why It Matters | GainFrame	0	1	-1	0	0	0	0	0
(not set)	Ray Fitness App Review (2026): The Voice AI Trainer, Tested | GainFrame	0	1	-1	0	0	0	0	0
(not set)	Skinny Fat to Muscular: The Recomp Playbook (and How to Track It) | GainFrame	0	1	-1	0	0	0	0	0
(not set)	Stop Building Features. Start Reading Your Data. | GainFrame	0	1	-1	0	0	0	0	0
(not set)	Waist-to-Hip Ratio: The Chart, the Thresholds & How to Improve It | GainFrame	0	1	-1	0	0	0	0	0
(not set)	Why I Added In-App Chat to GainFrame | GainFrame	0	1	-1	0	0	0	0	0
/	5 Best AI Body Fat Estimator Apps in 2026 (Tested & Ranked) | GainFrame	0	1	-1	0	0	0	0	1
/	6 Best Body Composition Scales in 2026 (Ranked by What You Get) | GainFrame	1	2	-1	0	0	0	1	2
/	7 Best Body Transformation Apps in 2026 (Ranked & Compared) | GainFrame	0	1	-1	0	0	0	0	1
/	AI Fitness Analysis: What It Is and What It Should Tell You | GainFrame	0	1	-1	0	0	0	0	1
/	AI Physique Rater — Rate My Physique From a Photo, Free | GainFrame	4	5	-1	0	0	0	4	5
/	Are Smart Scales Accurate? What the Numbers Actually Mean | GainFrame	0	1	-1	0	0	0	0	1
/	Average Body Fat Percentage for Athletes: By Sport | GainFrame	0	1	-1	0	0	0	0	1
/	Best Free Progress Photo Apps (2026): What Actually Works Without Paying | GainFrame	0	1	-1	0	0	0	0	1
/	Body Fat Percentage Chart for Women: Photos of Every Level | GainFrame	0	1	-1	0	0	0	0	1
/	Body Fat Percentage Quiz: Estimate Yours in 2 Minutes (No Photo) | GainFrame	0	1	-1	0	0	0	0	1
/	Değişiklikleri açıklayan ilerleme fotoğrafları | GainFrame	0	1	-1	0	0	0	0	1
/	Foto che mostrano i progressi e spiegano cosa è cambiato | GainFrame	0	1	-1	0	0	0	0	1
/	GainFrame - تطبيق الذكاء الاصطناعي لتحليل تكوين الجسم لرواد الصالات الرياضية	0	1	-1	0	0	0	0	1
/	GainFrame - 健身房爱好者的人工智能身体成分应用程序	0	1	-1	0	0	0	0	1
/	GainFrame Is Live on the App Store | GainFrame	0	1	-1	0	0	0	0	1
/	GainFrame — Privacy Policy	2	3	-1	0	0	0	2	3
/	GainFrame: la aplicación de composición corporal con IA para quienes van al gimnasio.	0	1	-1	0	0	0	0	1
/	How Long Does It Take to Lose Belly Fat? A Realistic Timeline | GainFrame	0	1	-1	0	0	0	0	1
/	How to Get Toned Arms: The Honest Answer for Women | GainFrame	1	2	-1	0	0	0	1	2
/	How to Get a Toned Stomach: What Works for Women | GainFrame	0	1	-1	0	0	0	0	1
/	How to Track Body Recomposition with Photos | GainFrame	0	1	-1	0	0	0	0	1
/	Is BMI Accurate? When It Works and When It Lies | GainFrame	0	1	-1	0	0	0	0	1
/	Ozempic and Bodybuilding: How to Cut Without Losing Muscle (and How to Tell If You Are) | GainFrame	0	1	-1	0	0	0	0	1
/	Progress Photos vs the Scale: Which Should You Trust? | GainFrame	0	1	-1	0	0	0	0	1
/	Rate My Physique: How to Get an Honest Assessment | GainFrame	0	1	-1	0	0	0	0	1
/	Recomp AI vs GainFrame (2026): Which AI Body Tracker Fits? | GainFrame	0	1	-1	0	0	0	0	1
/	Renpho Scale Review (2026): What $30 Actually Buys | GainFrame	1	2	-1	0	0	0	1	2
/	Reverse Dieting: Exiting a Cut Without Rebounding | GainFrame	0	1	-1	0	0	0	0	1
/	Shoulder to Waist Ratio: The V-Taper Math (and How to Actually Improve Yours) | GainFrame	0	1	-1	0	0	0	0	1
/	Signs You're Building Muscle (Before You Can See It in the Mirror) | GainFrame	0	1	-1	0	0	0	0	1
/	Spren vs GainFrame (2026): Quick Scan or Photo Timeline? | GainFrame	0	1	-1	0	0	0	0	1
/	Strength Standards: How Strong Is 'Strong' Actually? | GainFrame	0	1	-1	0	0	0	0	1
/	TDEE Calculator — Free Daily Calorie Estimate | GainFrame	0	1	-1	0	0	0	0	1
/	The Best Fitness App Stack for 2026: Strava, Hevy, GainFrame & CalAI | GainFrame	0	1	-1	0	0	0	0	1
/	The Mini Cut: A 4–6 Week Fat Loss Sprint (Done Right) | GainFrame	0	1	-1	0	0	0	0	1
/	Timeline Tracking Guide: Visualize Your Progress Over Time | GainFrame	0	1	-1	0	0	0	0	1
/	When Progress Tracking Hurts: Body Image and Check-Ins | GainFrame	0	1	-1	0	0	0	0	1
/	Why Do I Have Skinny Arms? (And What Actually Fixes Them) | GainFrame	0	1	-1	0	0	0	0	1
/	Why Does My Weight Fluctuate So Much Day to Day? | GainFrame	0	1	-1	0	0	0	0	1
/	حاسبات اللياقة البدنية المجانية - نسبة الدهون في الجسم، ومعدل استهلاك الطاقة اليومي، والمغذيات الكبرى | GainFrame	0	1	-1	0	0	0	0	1
/	قصص مصورة عن اللياقة البدنية - خرافات حول الصالات الرياضية والتغذية والتدريب مصورة | جين فريم	0	1	-1	0	0	0	0	1
/	进展照片，解释了变化 |增益帧 --- Progress photos that explain what changed | GainFrame	0	1	-1	0	0	0	0	1
/?ref=ainave	Progress photos that explain what changed | GainFrame	0	1	-1	0	1	-1	0	0
/?ref=selectedsite	GainFrame - The AI Body Composition App for Gym Goers	0	1	-1	0	1	-1	0	0
/about/	10 Best Fitness Apps for Women in 2026 (By Goal) | GainFrame	0	1	-1	0	0	0	0	1
/about/	Free Fitness Calculators — Body Fat, TDEE & Macros | GainFrame	0	1	-1	0	0	0	0	1
/about/	GainFrame - The AI Body Composition App for Gym Goers	0	1	-1	0	0	0	0	1
/about/	GainFrame — Privacy Policy	0	1	-1	0	0	0	0	1
/blog/	5 Best Workout Tracker Apps for Lifters in 2026 (Ranked) | GainFrame	0	1	-1	0	0	0	0	1
/blog/	8 Best Body Tracking Apps in 2026 (Every Type Compared) | GainFrame	0	1	-1	0	0	0	0	1
/blog/	AI Body Transformation — See Yourself After 1 Year of Training | GainFrame	0	1	-1	0	0	0	0	1
/blog/	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	3	4	-1	0	0	0	2	4
/blog/	Am I Bulking Too Fast? The Rate Check | GainFrame	0	1	-1	0	0	0	0	1
/blog/	Am I Overtraining? A 2-Minute Self-Check | GainFrame	0	1	-1	0	0	0	0	1
/blog/	Best Progress Photo Apps for Android (2026): What Actually Works | GainFrame	0	1	-1	0	0	0	0	1
/blog/	Body Fat Percentage at Each Age — Interactive Visualizer (Male &amp; Female) | GainFrame	0	1	-1	0	0	0	0	1
/blog/	Deep Dive Compare: Quantify Exactly What Changed | GainFrame	0	1	-1	0	0	0	0	1
/blog/	How I Grew My App's Organic Traffic 15x in 90 Days | GainFrame	0	1	-1	0	0	0	0	1
/blog/	How Much Muscle Can You Gain in a Month? Honest Numbers | GainFrame	0	1	-1	0	0	0	0	1
/blog/	I Spent $5,674 on App Ads. Here's Why I Stopped. | GainFrame	0	1	-1	0	0	0	0	1
/blog/	Macro Calculator — Free Protein, Carb &amp; Fat Targets | GainFrame	0	1	-1	0	0	0	0	1
/blog/	My App Hit $1,000 MRR Today, Five Months After the First Commit | GainFrame	0	1	-1	0	0	0	0	1
/blog/	Paid Ads Didn't Work, So I'm Trying Weirder Stuff: 3 Marketing Experiments | GainFrame	0	1	-1	0	0	0	0	1
/blog/	Strength Standards Calculator — Am I Strong? | GainFrame	0	1	-1	0	0	0	0	1
/blog/	The All-New Deep Dive: Posture, Macros, and Goal-Driven Analysis | GainFrame	0	1	-1	0	0	0	0	1
/blog/1000-mrr-five-months/	Fitness Comics — Gym, Nutrition & Training Myths Illustrated | GainFrame	0	1	-1	0	0	0	0	1
/blog/1000-mrr-five-months/	GainFrame - The AI Body Composition App for Gym Goers	0	1	-1	0	0	0	0	1
/blog/1000-mrr-five-months/	I Paid $49 to Outsource My Promo Video. I Should Have Done It Months Ago. | GainFrame	0	1	-1	0	0	0	0	1
/blog/1000-mrr-five-months/	My App Hit $1,000 MRR Today, Five Months After the First Commit | GainFrame	10	11	-1	8	9	-1	7	5
/blog/1000-mrr-five-months/	My First App Flopped. Here's How I Launched My Second One in 2 Months. | GainFrame	0	1	-1	0	0	0	0	1
/blog/?tag=founder-story	7 Best Free Body Fat Apps in 2026 (Actually Free) | GainFrame	0	1	-1	0	0	0	0	1
/blog/?tag=founder-story	I Paid $49 to Outsource My Promo Video. I Should Have Done It Months Ago. | GainFrame	0	1	-1	0	0	0	0	1
/blog/?tag=founder-story	In-App Surveys Got 189 Responses. My Cancel Emails Got Zero. | GainFrame	0	1	-1	0	0	0	0	1
/blog/?tag=founder-story	My First App Flopped. Here's How I Launched My Second One in 2 Months. | GainFrame	0	1	-1	0	0	0	0	1
/blog/?tag=founder-story	The Best Fitness App Stack for 2026: Strava, Hevy, GainFrame & CalAI | GainFrame	0	1	-1	0	0	0	0	1
/blog/?tag=founder-story	Three of Every Four People Who Install My App Are Gone Within a Week | GainFrame	0	1	-1	0	0	0	0	1
/blog/?tag=roundup	7 Best Body Transformation Apps in 2026 (Ranked & Compared) | GainFrame	0	1	-1	0	0	0	0	1
/blog/?tag=roundup	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	0	1	-1	0	1	-1	0	1
/blog/aesthetic-physique-body-fat-percentage/	AI Body Transformation — See Yourself After 1 Year of Training | GainFrame	0	1	-1	0	0	0	0	1
/blog/aesthetic-physique-body-fat-percentage/	AI Physique Rater — Rate My Physique From a Photo, Free | GainFrame	0	1	-1	0	0	0	0	1
/blog/aesthetic-physique-body-fat-percentage/	Best Ways to Measure Body Fat in 2026 (Accuracy Comparison) | GainFrame	0	1	-1	0	0	0	0	1
/blog/aesthetic-physique-body-fat-percentage/	Free AI Body Fat Estimator from a Photo | GainFrame	0	1	-1	0	0	0	0	1
/blog/ai-body-editor-apps-vs-real-analysis/	Die 5 besten KI-Körperbearbeitungs-Apps 2026 (+ die ehrliche Alternative) | GainFrame	0	1	-1	0	0	0	0	1
/blog/ai-body-fat-apps-android/	5 Best AI Body Fat Estimator Apps in 2026 (Tested & Ranked) | GainFrame	0	1	-1	0	0	0	0	1
/blog/ai-body-fat-apps-android/	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	0	1	-1	0	0	0	0	1
/blog/ai-body-fat-apps-android/	Best AI Body Scan & Body Composition App in 2026: Full Comparison | GainFrame	0	1	-1	0	0	0	0	1
/blog/ai-body-fat-apps-android/	Body Fat Percentage Calculator — Free Estimate | GainFrame	0	1	-1	0	0	0	0	1
/blog/ai-body-fat-apps-android/	Body Fat Percentage at Each Age — Interactive Visualizer (Male &amp; Female) | GainFrame	0	1	-1	0	0	0	0	1
/blog/ai-body-fat-apps-android/	Darmowy kalkulator tkanki tłuszczowej AI na podstawie zdjęcia | GainFrame	0	1	-1	0	0	0	0	1
/blog/ai-body-fat-apps-android/	How to Use ChatGPT for a Workout Plan in 2026 (and How to Tell If It's Actually Working) | GainFrame	0	1	-1	0	0	0	0	1
/blog/ai-body-fat-apps-android/	Procent tkanki tłuszczowej w każdym wieku — interaktywny wizualizator (mężczyźni i kobiety) | GainFrame	0	1	-1	0	0	0	0	1
/blog/ai-body-fat-apps-android/	Progress photos that explain what changed | GainFrame	0	1	-1	0	0	0	0	1
/blog/ai-body-fat-photo-accuracy-study/	AI Body Transformation — See Yourself After 1 Year of Training | GainFrame	0	1	-1	0	0	0	0	1
/blog/ai-body-fat-photo-accuracy-study/	Body Fat Percentage Calculator — Free Estimate | GainFrame	0	1	-1	0	0	0	0	1
/blog/ai-fitness-analysis/	5 Best AI Body Fat Estimator Apps in 2026 (Tested & Ranked) | GainFrame	0	1	-1	0	0	0	0	1
/blog/ai-fitness-coach-vs-chatgpt/?hl=de-DE	AI Fitness Coach vs ChatGPT: When a Dedicated App Beats a General LLM (2026) | GainFrame	0	1	-1	0	1	-1	0	0
/blog/ai-physique-rating-apps/	5 aplicaciones de IA para evaluar el físico probadas (2026): Puntuadores ficticios vs. evaluación real | GainFrame	0	1	-1	0	0	0	0	1
/blog/ai-physique-rating-apps/	Fotos del progreso que explican los cambios | GainFrame	0	1	-1	0	0	0	0	1
/blog/almost-quit-in-may-12-month-goals/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	0	1	-1	0	0	0	0	1
/blog/almost-quit-in-may-12-month-goals/	My App Flatlined at $530 MRR in May. I Almost Quit. These Are My Goals for the Next 12 Months. | GainFrame	3	4	-1	2	2	0	2	2
/blog/almost-quit-in-may-12-month-goals/	我的應用五月的月度經常性收入 (MRR) 停滯在 530 美元。我差點就放棄了。以下是我未來 12 個月的目標。 | GainFrame	0	1	-1	0	0	0	0	1
/blog/am-i-bulking-too-fast/	Am I Bulking Too Fast? The Rate Check | GainFrame	1	2	-1	1	2	-1	0	1
/blog/am-i-bulking-too-fast/	Is Your Lean Bulk Working? How to Tell If You're Gaining Muscle or Fat | GainFrame	0	1	-1	0	0	0	0	1
/blog/am-i-bulking-too-fast/	Progress photos that explain what changed | GainFrame	0	1	-1	0	0	0	0	1
/blog/am-i-skinny-fat-quiz/	Am I Skinny Fat? A 60-Second Self-Check | GainFrame	2	3	-1	1	2	-1	1	1
/blog/apps-like-gainframe/	Apps Like GainFrame: Honest Alternatives (From the Founder) | GainFrame	2	3	-1	2	3	-1	0	0
/blog/apps-like-umax/	Apps Like Umax for Your Physique: 5 AI Body Rating Apps (2026) | GainFrame	1	2	-1	0	2	-2	0	1
/blog/are-smart-scales-accurate/	Best Renpho Alternatives in 2026: 6 Options That Fix BIA's Problems | GainFrame	0	1	-1	0	0	0	0	1
/blog/are-smart-scales-accurate/	DEXA Scan Alternative: 6 Options Ranked by Cost, Accuracy & Convenience | GainFrame	0	1	-1	0	0	0	0	1
/blog/are-smart-scales-accurate/	Tape Measure vs Smart Scale: Which Should You Trust? | GainFrame	0	1	-1	0	0	0	0	1
/blog/assets/muscle-map.webp	GainFrame - The AI Body Composition App for Gym Goers	0	1	-1	0	1	-1	0	0
/blog/average-bicep-size/	Body Fat Percentage Calculator — Free Estimate | GainFrame	0	1	-1	0	0	0	0	1
/blog/average-bicep-size/	Free AI Body Fat Estimator from a Photo | GainFrame	0	1	-1	0	0	0	0	1
/blog/average-body-fat-for-athletes/	Average Waist Size for Women: By Age & What's Healthy | GainFrame	0	1	-1	0	0	0	0	1
/blog/average-body-fat-for-athletes/	GainFrame - The AI Body Composition App for Gym Goers	0	1	-1	0	0	0	0	1
/blog/average-body-fat-percentage-women/	Average Body Fat Percentage by Age: Charts for Men & Women | GainFrame	0	1	-1	0	0	0	0	1
/blog/average-body-fat-percentage-women/	Body Fat Percentage Chart: What 10–40% Actually Looks Like (Men & Women) | GainFrame	0	1	-1	0	0	0	0	1
/blog/average-body-fat-percentage-women/	How to Tell If You're Skinny Fat (And Why the Scale Can't) | GainFrame	0	1	-1	0	0	0	0	1
/blog/average-hand-size/	Average Bicep Size: By Height, Age & What Counts as Big | GainFrame	0	1	-1	0	0	0	0	1
/blog/average-hand-size/	Average Chest Size for Men: By Height, Training Level & What Counts as Big | GainFrame	0	1	-1	0	0	0	0	1
/blog/average-hand-size/	Average Forearm Size: Charts by Height & What Builds Them | GainFrame	0	1	-1	0	0	0	0	1
/blog/average-hand-size/	Average Neck Size for Men: What's Normal, What's Healthy & When It Matters | GainFrame	0	1	-1	0	0	0	0	1
/blog/average-hand-size/	Average Shoulder Width: What's Broad, What's Average & What You Can Change | GainFrame	0	1	-1	0	0	0	0	1
/blog/average-hand-size/	Average Waist Size for Men: By Age, Height & What It Means | GainFrame	0	1	-1	0	0	0	0	1
/blog/average-hand-size/	Average Wrist Size: What It Says About Your Frame (Charts) | GainFrame	0	1	-1	0	0	0	0	1
/blog/average-hand-size/	How to Take Body Measurements: The Complete Guide (All 10 Sites) | GainFrame	0	1	-1	0	0	0	0	1
/blog/average-hip-size-women/	Average Waist Size for Women: By Age & What's Healthy | GainFrame	0	1	-1	0	0	0	0	1
/blog/average-neck-size/	Average Chest Size for Men: By Height, Training Level & What Counts as Big | GainFrame	0	1	-1	0	0	0	0	1
/blog/average-waist-size-men/	Average Body Fat Percentage for Women: Charts by Age & Fitness Level | GainFrame	0	1	-1	0	0	0	0	1
/blog/average-waist-size-men/	Average Waist Size for Women: By Age & What's Healthy | GainFrame	0	1	-1	0	0	0	0	1
/blog/average-waist-size-men/	Body Fat Percentage Chart for Women: Photos of Every Level | GainFrame	0	1	-1	0	0	0	0	1
/blog/average-waist-size-men/	Body Recomposition Before and After: What 3, 6, and 12 Months Really Looks Like | GainFrame	0	1	-1	0	0	0	0	1
/blog/average-waist-size-men/	Body Recomposition for Women: The Complete Guide | GainFrame	0	1	-1	0	0	0	0	1
/blog/average-waist-size-men/	How Long Does Body Recomposition Take? A Realistic Timeline | GainFrame	0	1	-1	0	0	0	0	1
/blog/average-waist-size-men/	Ideal Body Measurements for Women: Proportions, Not Prescriptions | GainFrame	0	1	-1	0	0	0	0	1
