landingPagePlusQueryString	pageTitle	recent_sessions	prior_sessions	sessions_delta	recent_newUsers	prior_newUsers	newUsers_delta	recent_engagedSessions	prior_engagedSessions
/wilmington?ttclid=E_C_P_CtwBiOxah0ov9zi7i0hRcuTvf-i1f5Tv0MRDg_hJAsRArhnYo2JIQU7wTC1maqpL6pKCEgiY6fnmyf_MRtkyK4Pvngn6hYWyKkc56f4-hu2t-WY-LezulEbKfNTpParsy4H7wBDPPJdXZXfW1Jkd6AJsHmjSxkJiYL-AxYL3CLyl7BNoFPWNq-544mn_AScDmeM30ahsYZgaY3xByQF48HwhW3whUSPJ9j_MPsHUHzW-qK6vuK9i_ljH3i5JAzipxl7LrIfXvVLWugOAKg0iZaNFaXNV2l5zUR-U-D1NwxIEdjIuMA	July 4th CashStash Special — 50% Off GainFrame Pro | Wilmington, NC	0	1	-1	0	1	-1	0	0
/wilmington?ttclid=E_C_P_CtwBinBhWydxXECiQMLHvAc05bJKobBdV7tD6UEfa_3DlHJrrKl6FxQc1z6wIXKuIn3tcykw_4a1WHS6HI6lwlZZyunMI0SFxPyvzaixBIKsKrRAokhmzxVFGfF0YJ-PxTK9d_FgZE_y0GkWQgGvg2wQy8feWWylqcF5r6sCwi6rPzwKoPGyp4T1TBLIkZfTNwlJ0PIidE5Zqzlsd4AOK9t0RhzZsvrQcgVQBuW63X74PV35JsXZX1ZM7fsvlDgDTw_FkEFNp6fSUbE8EblMk0LsDqrKFgLKEoCs6CuIQxIEdjIuMA	July 4th CashStash Special — 50% Off GainFrame Pro | Wilmington, NC	0	1	-1	0	1	-1	0	1
/wilmington?ttclid=E_C_P_CtwBjAoo-Sr2KEdOs5aoZKBnqtLI36QCmGc25kekPwi5I7kDf8AQS5Rpjryo6DrT1s_n37B3JuofJQ1EsMR8fQ5RSewbSA3ZGAkbhWenLh3sEXAeNqEGv6b6VNUyw4xMKzjaBo2oyyRV2tqS25Rxkon_tQObs2GJhrJAukMMCkB1A0A1rXuADOeGk2pQcWLHyGHXKDJS4pZQh2W61oU4kVaHEvx4dvplN4saY_VGnUX4GQKDrtUTyQDrxC0Qwgtsz6FftbSbbuXZYxgZcxTQeNeHfhvd-QgXULHGlKAarxIEdjIuMA	July 4th CashStash Special — 50% Off GainFrame Pro | Wilmington, NC	0	1	-1	0	1	-1	0	0
/wilmington?ttclid=E_C_P_CtwBjHYgX5B5Wwupxisz6LPRvgYOxl_REaaZ_RR-9M6ODbdDg129iDx5eBBi2yJF5fucnu9KeRYFtywaRSp928GIknth0Rl-l23yXWfq_-6LasR4ooIK9SccvAaGiKks5zZ-N6VJZXBFjB8pww9dV4nHiQ60SoTgFbJnv5pJv8MrdoVBB6CUTDZM7eofjqexyriYyD6X-R55TLav-sxL37Cx_zqYV--5KPglQKc237sgquzxh9ZY2ELp8FqPrllUfTZ1tuqbYnfkI1eVZUocdbZTqmzmcvZluEkbaFpt-BIEdjIuMA	July 4th CashStash Special — 50% Off GainFrame Pro | Wilmington, NC	0	1	-1	0	1	-1	0	0
/wilmington?ttclid=E_C_P_CtwBl2xlEYKU4_2CRWt3Qf8EeiIyx9wqbymHbszwjJJ5UDyc8rKYKDQKmJO94kLkLJ_D0HfWPi6W3avsonWCBolGAueVOfTQbDfZEOcfYshjiIJYPO92NICDiRmk08a4g4GtBeM2SZ_8PlxepSn98XuO8o1EuR3ux_lnQg7Kdw0BXSVCy0W-r1L1qCWOhd5D2n2VRUtfWMK1KHboP-LNNffGI3cYxtJZiiGQcxigfAwTUt8n5tKI0DQYQjyFgv4Yy2gYlto4EXdioX4wq2lor6xurbQpWbyUl4WzKzzEIxIEdjIuMA	July 4th CashStash Special — 50% Off GainFrame Pro | Wilmington, NC	0	1	-1	0	1	-1	0	0
/wilmington?ttclid=E_C_P_CtwBlnmKlkQ3973iF8bmJuXDY43JUSJN5OLm61KjUroVE4VSHBZtqf0lAyieO1jFVhvSYXWfUH8sovZHCcCpXcQZhsmXDkJ0O3mHQ703vrnyE877fZvvtBSd3o2w9pl9TOb73djYfeEnFLERlHFCzrO7aHXVwlq3MvCM7UGBnt6w9r8RtC8j65Ohr25-A9Gr0PD1YhWhkPbMkvzMHfDqXcOuNzJIgtrWcGc5X1DoZxbyF8nW3C4sfl0mKPsHJtXHmEIXcv2c0GoPxoQndUVYpAyIUJoA0x3B7WTRRHramRIEdjIuMA	July 4th CashStash Special — 50% Off GainFrame Pro | Wilmington, NC	0	1	-1	0	1	-1	0	0
/wilmington?ttclid=E_C_P_CtwBlr-4YpZG5_UkxQaC09vwqOTCUWvTsZz49gPi5HXTXeEbpGZdQMQaR_gxHwvdy1jfyS5XU8YvyPo4ahKNE9QV7dWQkGI-wZ00g_g-rN_MRZb5mU9_FFsZ5XUebD971LcNQLDO8WeOBlgrhpdHvya9xIsuZAVAHyJ2Cp9wNM3m0FJBoNZzZBQOQ5ECjn4s4u6moFp5ax1SaboaZB-UXnXS0Fpdiw4xglbdaoh4mOcu9vnUCAvA8HDzkESkuVe_ptnY1GT0YLa4adigaj5cUBlDhhF4GeacL3-MbuGhRxIEdjIuMA	July 4th CashStash Special — 50% Off GainFrame Pro | Wilmington, NC	0	1	-1	0	1	-1	0	0
/wilmington?ttclid=E_C_P_CtwBmAajLCeTRaF1JL5zGhGN54yu9Bf_LiLT67PFTEvgz3ppW0O4xaP2fzzckgfqA17V3SRV7Lbr4dV_jWer58px47zOstie5j0tPuTwYRjOmQQuJ3F3cWE6J0O49dt6HrAe4HJ1aEsH-c0e4D4GLgNdmyF05TB5jjqtmJNqxi9xaos5lIxXe8zwvrViDMrlrTtsMM8fQHC7BevE3_g3voy6wrOd_32By6PjSOQAwSdfuzRDxKAA82RovKpXEtD5nCjINnjLBniYWb9Zqq56ALMMCwrD_DTHyTBUDetX5BIEdjIuMA	July 4th CashStash Special — 50% Off GainFrame Pro | Wilmington, NC	0	1	-1	0	1	-1	0	0
/wilmington?ttclid=E_C_P_CtwBnxJYEBqmiSTz60IB6Gd3zR1bFFmVeTwAJSlcI75hEMCpuU1C9Gqp6nIfEV7CQytWUn0wtivcpHCKkxw1xJ_yR1VnOJMGLJGxV4OM9VW9NuBLOwAFnA8zkDrUqhQY70wVGscZY2FDHk8QrkB7h1ol-eV-hR2RFNWo2WK50lhcVVvAtlrv4h1qhq1ZIEWBWrN1NWko8yNRh3OwSswyOK_RbQhAFaHn_buA_HqO8ki2ixx5E52m5_o_jV-b07sXZg_1qqJC3JMftnENaQL0QGnFvw2311ycY16jnLKY3BIEdjIuMA	July 4th CashStash Special — 50% Off GainFrame Pro | Wilmington, NC	0	1	-1	0	1	-1	0	1
/wilmington?ttclid=E_C_P_CtwBoftebtdRasGb4WlGN1wL8xXE8X5a6n_28X4yEeWZxEF8fuBMLiEpVwCNIoYrBOwaNwwqiHt4hZGR2XVfVrfVG4WfrUYVJQlGkc8k-dUaLg2p95hjxDW3zSXsnK1cji_MvOETLxQnmBYCgQPpVvz1KXqszxhGzsBw1L9n2yxBxzaHy1e09-ofzA3GU0jTetPpV8tUWdP-0RPLbQRTYcr9cWmpABQY9u3QuUxeMI6GI2W3rYA6Ts_C_HLgFGC2C5xf35uKz09HYRMHfEeN4ovjXpCd3gE0-fVC8kIPjBIEdjIuMA	July 4th CashStash Special — 50% Off GainFrame Pro | Wilmington, NC	0	1	-1	0	1	-1	0	1
/wilmington?ttclid=E_C_P_CtwBrKrTwghB-4u8A1ei1TS1vr3LXV61IdhjCu2kfwHJ9XH9rP02Wx1Zqz9uDDtZoB-w5fi7JOOnuSV7YjrmNROwR9gWoipcsYhdpXIi-zBqAuTZDfYCykTP1IMfwUqfamc-v0eEFhRmji64Dzy9TEqmz5mS0Qh_j00yatr382CDGPlL50YTjKgYn47ilI39loeUu1TnSwFaN_XKB2lCJOSc8OgWdbe7o6OwWw0UJlDbYJdTCapmekRcr3oaPeRcPl0Fc7qDfNwyw-nzdwF5M7yy_o7yqqBvGAcoFdkp5BIEdjIuMA	July 4th CashStash Special — 50% Off GainFrame Pro | Wilmington, NC	0	1	-1	0	1	-1	0	0
/wilmington?ttclid=E_C_P_CtwBt-kzfUXjFGMP-o38xXP80BZswLCV16VbAcA-qIdXw1O3mfGT3jCVTVWuZoGqko9tsUMOmPbN5Zd7vhry-9xuWqA5BCCM-xydEvCBbW9zkVzx7q1jV67nhS-dNyChzCAvhWf90dWhaaj7LomtbQ7_-Q5YJdkGXPt8OWGar0bUADkllxz7qe_xzNLelaopXIXXs03UC1CuO3okksGcWCG5s1piu-uDPu75E1tYD5f1h8QQ7Tnlxx8UyMT6QGN6htFPyZOSLikBfBga1f5fAXQfFCkdGz2MVaMURRrHKBIEdjIuMA	July 4th CashStash Special — 50% Off GainFrame Pro | Wilmington, NC	0	1	-1	0	1	-1	0	0
/wilmington?ttclid=E_C_P_CtwBuF3FfogQBXtfyHn8hW8V6ImZIS8Wiwuel-b1CmuGXmNkBH-m4aTwhe-M0IO3n_wj9DygjYo_MVPUxxklCDevZJSnQexPB0vHWE2nx7Ivh7brYFQY7WXEAo61ZVxYLVlY9GNqTQ-DWKmUN1uphK6AH4AypY2M7ED8jGDOb_BvMYlx7u-Xvzuys6nRpXJe8igVrKBwzxA4BEcswKfVAMgFl85FXlYlR_dbP2PSfhxR4hvZLxQW6lsGlMqOTJrEtAHiLFAIGD3eWwmcge80HzFElFtN9FWn-EIooDhRgxIEdjIuMA	July 4th CashStash Special — 50% Off GainFrame Pro | Wilmington, NC	0	1	-1	0	1	-1	0	1
/wilmington?ttclid=E_C_P_CtwBwloRhAVZ022jkub2y-rs-sk6TJd2vA4XsiMfYQXbsfR_jlYgmg_wYle5A18PjecEB0LNMAmRqYjX5OrvwavUbi01RAH_0SExgYjP4oLVr-5tEUQTkibDTRIpi8CXwHu2RN6eKL6IFT_MJYuxLdaKqUOClbtUZ9VOfCUDVO1ONYlJ41meEGKg4ViMQC6uYuOUkrEHpZdpEDv9WnN1KSf4vmIx6PJJiypHNjR9JNBuk96WwQe39vGykQK-RoWeWjb44LK8UDXCtdQNvjcE2aBTOJ6Q0jqTlcdUsayaSxIEdjIuMA	July 4th CashStash Special — 50% Off GainFrame Pro | Wilmington, NC	0	1	-1	0	1	-1	0	0
/wilmington?ttclid=E_C_P_CtwBxvIvlo3HKpZLCNAZRbLH0jxx4D40FpMUqRFRlRLB_PXb_hWaUJHdKYtezd9d09m6ffSI3-t7yljVt4kNZL3taLM-kFApCW1CQ1N3afmok0IocekpO1FXW4ed-ACj__PIP-qnfmpYW0uK5xUIuUWcmm3EDSg_4oPH6tITmjjzxiEc_2Q38Wp3_HvHFLaq6YYsqVWYgHO029h0Gd6-RlS7dcCjxBIxjZFBCpt3NvNETCCgYTovwr4Ys4EthrtfyizRq8AoBlbWIvxkdKx7U-0Qe7DqwBxYrB9vH508QBIEdjIuMA	July 4th CashStash Special — 50% Off GainFrame Pro | Wilmington, NC	0	1	-1	0	1	-1	0	0
(not set)	10 Pounds of Fat vs 10 Pounds of Muscle: What It Actually Looks Like | GainFrame	0	2	-2	0	0	0	0	1
(not set)	Am I Skinny Fat? A 60-Second Self-Check | GainFrame	0	2	-2	0	0	0	0	1
(not set)	Average Waist Size for Women: By Age & What's Healthy | GainFrame	2	4	-2	0	0	0	0	0
(not set)	Best Body Composition Apps for Tracking Progress (2026): Spren, GainFrame, ZOZOFIT & More | GainFrame	1	3	-2	0	0	0	0	0
(not set)	Bulk, Cut, or Recomp: Which Should You Actually Choose? | GainFrame	0	2	-2	0	0	0	0	0
(not set)	Free AI Body Fat Estimator from a Photo | GainFrame	27	29	-2	0	0	0	3	3
(not set)	How Often Should You Take Progress Photos? (Science-Backed Answer) | GainFrame	0	2	-2	0	0	0	0	0
(not set)	How to Take Body Measurements: The Complete Guide (All 10 Sites) | GainFrame	0	2	-2	0	0	0	0	0
(not set)	How to Use ChatGPT for a Workout Plan in 2026 (and How to Tell If It's Actually Working) | GainFrame	0	2	-2	0	0	0	0	0
(not set)	My App Flatlined at $530 MRR in May. I Almost Quit. These Are My Goals for the Next 12 Months. | GainFrame	0	2	-2	0	0	0	0	0
(not set)	My App Hit $1,000 MRR Today, Five Months After the First Commit | GainFrame	1	3	-2	0	0	0	0	0
(not set)	The Best Fitness App Stack for 2026: Strava, Hevy, GainFrame & CalAI | GainFrame	0	2	-2	0	0	0	0	0
(not set)	Visceral Fat Level: What Your Number Means and What's Healthy | GainFrame	0	2	-2	0	0	0	0	0
/	404: This page could not be found.	0	2	-2	0	0	0	0	2
/	5 Best AI Body Fat Estimator Apps in 2026 (Tested & Ranked) | GainFrame	3	5	-2	0	0	0	3	5
/	5 Best Workout Tracker Apps for Lifters in 2026 (Ranked) | GainFrame	0	2	-2	0	0	0	0	2
/	ACSM Resistance Training Guidelines (2025): Sets, Reps & Frequency Explained | GainFrame	0	2	-2	0	0	0	0	2
/	AI Fitness Coach vs ChatGPT: When a Dedicated App Beats a General LLM (2026) | GainFrame	0	2	-2	0	0	0	0	2
/	Average Body Fat Percentage for Men: Charts by Age & Fitness Level | GainFrame	0	2	-2	0	0	0	0	2
/	Best AI Body Scan & Body Composition App in 2026: Full Comparison | GainFrame	0	2	-2	0	0	0	0	2
/	Best Body Fat Calculator from Photo: Why AI Beats Smart Scales | GainFrame	0	2	-2	0	0	0	0	2
/	Best ZOZOFIT Alternatives in 2026: 6 Options Ranked | GainFrame	0	2	-2	0	0	0	0	2
/	Body Fat Percentage Quiz: Estimate Yours in 2 Minutes (No Photo) | GainFrame	0	2	-2	0	0	0	0	2
/	DEXA Scan Alternative: 6 Options Ranked by Cost, Accuracy & Convenience | GainFrame	0	2	-2	0	0	0	0	2
/	FitnessAI BodyScan vs GainFrame (2026): Honest Comparison | GainFrame	0	2	-2	0	0	0	0	2
/	GainFrame - L'app basata sull'intelligenza artificiale per la composizione corporea, pensata per chi va in palestra.	0	2	-2	0	1	-1	0	2
/	How I Use SEO Receipts to Share Verified SEO Traffic | GainFrame	0	2	-2	0	0	0	0	2
/	How to Get Toned Arms: The Honest Answer for Women | GainFrame	1	3	-2	0	0	0	1	3
/	How to Track Body Recomposition with Photos | GainFrame	0	2	-2	0	0	0	0	2
/	I Hit $1,000 MRR and Forgot to Celebrate. Starting a Second App at Zero Fixed That. | GainFrame	0	2	-2	0	0	0	0	2
/	In-App Surveys Got 189 Responses. My Cancel Emails Got Zero. | GainFrame	1	3	-2	0	0	0	1	3
/	Jefit vs Hevy (2026): Which Workout Tracker Wins? | GainFrame	0	2	-2	0	0	0	0	2
/	Maintenance Calories: How to Find Yours (Without Guessing) | GainFrame	0	2	-2	0	0	0	0	2
/	My First App Flopped. Here's How I Launched My Second One in 2 Months. | GainFrame	2	4	-2	0	0	0	1	4
/	My Trial Conversion Was 21%. Five Weeks Later It's 44%. | GainFrame	1	3	-2	0	0	0	1	3
/	Stop Building Features. Start Reading Your Data. | GainFrame	0	2	-2	0	0	0	0	2
/	TDEE Calculator — Free Daily Calorie Estimate | GainFrame	2	4	-2	0	0	0	2	4
/	Фотографии, демонстрирующие изменения в процессе работы | GainFrame	0	2	-2	0	0	0	0	2
/	أداة مجانية لتقدير نسبة الدهون في الجسم باستخدام الذكاء الاصطناعي من صورة | GainFrame	1	3	-2	0	0	0	1	3
/	حاسبات اللياقة البدنية المجانية - نسبة الدهون في الجسم، ومعدل استهلاك الطاقة اليومي، والمغذيات الكبرى | GainFrame	0	2	-2	0	0	0	0	2
/?ref=whatstheapp	GainFrame - The AI Body Composition App for Gym Goers	0	2	-2	0	2	-2	0	2
/?ttclid=E_C_P_CtkBFn5gr_4-gUIXkxGHsnPqMfkgh61B4C-SpZb8oWQQW4JK2fMBFkwcQMAHVL4j9vSrywCUrwfo2HkYgdD2bMPG7o6gEdIlkuvVKG_qCiu2hu9dpIWstFSf9zvbDU8WMYAtlbw2KKBmnU_XV71hry1dhK1Yhdi4c94MzJWU7zgU4wzkCIm_AH4wEhKNClYFy6EKAKrVNnnHgw-uQXqx_ZDMsh0-mP_tydQET3Mda0k1JVSUhf7MfCAvIpnxHa0A-Df1tfsbpSPzW5sHJ91iwSBTmufxSiF2gEMM6hIEdjIuMA	GainFrame - The AI Body Composition App for Gym Goers	0	2	-2	0	2	-2	0	0
/?ttclid=E_C_P_CtwB7vzURw9z7t4wnZ4jnEa39Sh_XsWoScjEPv7cBZblKjBPlthRfhPfVDSIMv6IrsPR7ni9kMXh_boKRx-l6UVr4G-n6a72fy3lI-TpYF4tLuaFNBIHtAa1hHQTPy6zocz0bfvObDgxXfNyP7tjzkr6KD-Ar6Z64vbPE83FA0d_a0zE1LSLWhtMNVlBzNYG6GE8_RuoS_EZQ5MPPGgi7KMluhvmAeQL3zyT9fQE_fE5o3B0nByS_tvoWXV2s1-kFrH8FqisIelReDJyyJLyXklyh1VPbucL9rVPzb9G1xIEdjIuMA	GainFrame - The AI Body Composition App for Gym Goers	0	2	-2	0	2	-2	0	1
/about/	1RM Calculator — One Rep Max &amp; Strength Standards | GainFrame	0	2	-2	0	0	0	0	2
/about/	5 Best Workout Tracker Apps for Lifters in 2026 (Ranked) | GainFrame	0	2	-2	0	0	0	0	2
/about/	Best Progress Photo Apps for Android (2026): What Actually Works | GainFrame	0	2	-2	0	0	0	0	2
/about/	GainFrameについて ― 必要としていた人が作った進捗写真アプリ | GainFrame	0	2	-2	0	0	0	0	2
/about/	Paid Ads Didn't Work, So I'm Trying Weirder Stuff: 3 Marketing Experiments | GainFrame	2	4	-2	0	0	0	2	4
/blog/	5 Best Workout Tracker Apps for Lifters in 2026 (Ranked) | GainFrame	0	2	-2	0	0	0	0	2
/blog/	6 Best Body Scanning & Measurement Apps in 2026 (Tested) | GainFrame	0	2	-2	0	0	0	0	2
/blog/	Am I Overtraining? A 2-Minute Self-Check | GainFrame	0	2	-2	0	0	0	0	2
/blog/	Am I Skinny Fat? A 60-Second Self-Check | GainFrame	0	2	-2	0	0	0	0	2
/blog/	An AI Idea Validator Scored My Live App 66/100 | GainFrame	1	3	-2	0	0	0	1	3
/blog/	Average Neck Size for Men: What's Normal, What's Healthy & When It Matters | GainFrame	0	2	-2	0	0	0	0	2
/blog/	Every Tool and System Behind My $944 MRR iOS App | GainFrame	1	3	-2	0	0	0	1	3
/blog/	How Much Muscle Can You Gain in a Month? Honest Numbers | GainFrame	0	2	-2	0	0	0	0	2
/blog/	July 4th CashStash Special — 50% Off GainFrame Pro | Wilmington, NC	0	2	-2	0	0	0	0	2
/blog/	My App Hit $1,000 MRR Today, Five Months After the First Commit | GainFrame	0	2	-2	0	0	0	0	2
/blog/	My App Was Spending Half Its Revenue on AI. Four Weeks Later It's 17%. | GainFrame	1	3	-2	0	0	0	0	3
/blog/1000-mrr-five-months/	Free Fitness Calculators — Body Fat, TDEE & Macros | GainFrame	0	2	-2	0	0	0	0	2
/blog/1000-mrr-five-months/	GainFrame Is Live on the App Store | GainFrame	0	2	-2	0	0	0	0	2
/blog/?tag=founder-story	GainFrame - The AI Body Composition App for Gym Goers	0	2	-2	0	0	0	0	2
/blog/?tag=founder-story	I Hit $1,000 MRR and Forgot to Celebrate. Starting a Second App at Zero Fixed That. | GainFrame	0	2	-2	0	0	0	0	2
/blog/?tag=founder-story	I Paid $49 to Outsource My Promo Video. I Should Have Done It Months Ago. | GainFrame	1	3	-2	0	0	0	0	3
/blog/ai-body-editor-apps-vs-real-analysis/	GainFrame - The AI Body Composition App for Gym Goers	0	2	-2	0	0	0	0	2
/blog/almost-quit-in-may-12-month-goals/	Progress photos that explain what changed | GainFrame	0	2	-2	0	0	0	0	2
/blog/average-hip-size-women/	Average Waist Size for Women: By Age & What's Healthy | GainFrame	0	2	-2	0	0	0	0	2
/blog/average-shoulder-width-women/	Average Shoulder Width for Women: Measurements & What Changes It | GainFrame	12	14	-2	11	10	1	4	1
/blog/behind-the-prediction-future-physique/	Behind the Prediction: How GainFrame Calculates Your Future Physique | GainFrame	1	3	-2	1	3	-2	0	0
/blog/best-ai-body-fat-apps/	5 najlepszych aplikacji AI do szacowania tkanki tłuszczowej w 2026 roku (przetestowane i ocenione) | GainFrame	0	2	-2	0	0	0	0	2
/blog/best-ai-body-fat-apps/	AI Physique Rater — Rate My Physique From a Photo, Free | GainFrame	1	3	-2	0	0	0	1	3
/blog/best-ai-body-fat-apps/	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	3	5	-2	0	0	0	3	5
/blog/best-ai-body-fat-apps/	How to Calculate Body Fat From a Photo Using AI (2026 Guide) | GainFrame	0	2	-2	0	0	0	0	2
/blog/best-ai-fitness-apps-track-body/	GainFrame - The AI Body Composition App for Gym Goers	0	2	-2	0	0	0	0	2
/blog/best-body-composition-apps/	7 Best Body Transformation Apps in 2026 (Ranked & Compared) | GainFrame	0	2	-2	0	0	0	0	2
/blog/best-body-composition-apps/	GainFrame - The AI Body Composition App for Gym Goers	0	2	-2	0	0	0	0	2
/blog/best-body-fat-scanner-apps/	Best AI Body Scan & Body Composition App in 2026: Full Comparison | GainFrame	0	2	-2	0	0	0	0	2
/blog/best-body-scanning-measurement-apps/	Free Fitness Calculators — Body Fat, TDEE & Macros | GainFrame	0	2	-2	0	0	0	0	2
/blog/best-body-scanning-measurement-apps/	Os 6 melhores aplicativos de escaneamento e medição corporal em 2026 (testados) | GainFrame	0	2	-2	0	0	0	0	2
/blog/best-body-transformation-apps/	Best AI Body Transformation Apps (2026): 6 Trackers Tested & Ranked | GainFrame	0	2	-2	0	0	0	0	2
/blog/best-body-transformation-apps/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	0	2	-2	0	0	0	0	2
/blog/best-free-progress-photo-apps/	GainFrame - The AI Body Composition App for Gym Goers	0	2	-2	0	0	0	0	2
/blog/best-inbody-alternatives/	GainFrame - The AI Body Composition App for Gym Goers	0	2	-2	0	0	0	0	2
/blog/best-progress-photo-apps/	7 Best Body Transformation Apps in 2026 (Ranked & Compared) | GainFrame	1	3	-2	0	0	0	1	3
/blog/best-progress-photo-apps/	Best Free Progress Photo Apps (2026): What Actually Works Without Paying | GainFrame	4	6	-2	0	0	0	4	6
/blog/body-fat-from-photo-app/	Body Fat Percentage at Each Age — Interactive Visualizer (Male &amp; Female) | GainFrame	0	2	-2	0	0	0	0	2
/blog/body-fat-from-photo-app/	GainFrame - The AI Body Composition App for Gym Goers	0	2	-2	0	0	0	0	2
/blog/body-fat-percentage-chart-women/	Free AI Body Fat Estimator from a Photo | GainFrame	0	2	-2	0	0	0	0	2
/blog/body-fat-percentage-chart/	GainFrame - The AI Body Composition App for Gym Goers	0	2	-2	0	0	0	0	2
/blog/body-transformation-tracker-apps/	Free AI Body Fat Estimator from a Photo | GainFrame	0	2	-2	0	0	0	0	2
/blog/body-transformation-tracker-apps/	Free Fitness Calculators — Body Fat, TDEE & Macros | GainFrame	0	2	-2	0	0	0	0	2
/blog/bulk-cut-or-recomp/	Bulk, Cut, or Recomp: Which Should You Actually Choose? | GainFrame	28	30	-2	25	27	-2	7	10
/blog/chatgpt-workout-plan/	ChatGPT Sends Us 31% of Our Users — Here's the Generative Engine Optimization Playbook We Used | GainFrame	0	2	-2	0	0	0	0	2
/blog/dexa-scan-alternative/	Body Fat Percentage at Each Age — Interactive Visualizer (Male &amp; Female) | GainFrame	0	2	-2	0	0	0	0	2
/blog/first-cut-guide/	Your First Cut: A Beginner's Guide to Cutting Without Losing Muscle | GainFrame	1	3	-2	1	3	-2	0	0
/blog/generative-engine-optimization-case-study/	How I Grew My App's Organic Traffic 15x in 90 Days | GainFrame	0	2	-2	0	0	0	0	2
/blog/glp-1-muscle-loss-tracking/	GLP-1 Muscle Loss: The Silent Side Effect Your Scale Won't Show You | GainFrame	1	3	-2	1	3	-2	0	0
/blog/glp1-body-recomposition-after-stopping/	Body Recomposition After Stopping GLP-1s: What to Expect | GainFrame	1	3	-2	1	2	-1	1	1
/blog/hevy-vs-strong/	GainFrame - The AI Body Composition App for Gym Goers	0	2	-2	0	0	0	0	2
/blog/ios-app-playbook-2026/	AI Body Fat Apps for Android: What Works in 2026 | GainFrame	0	2	-2	0	0	0	0	2
/blog/ios-app-playbook-2026/	GainFrame Transformation Challenge — Win $300 | #GainFrameChallenge	0	2	-2	0	0	0	0	2
/blog/ios-app-playbook-2026/	GainFrame：我那款月收入 944 美元的 iOS 应用背后的所有工具和系统	0	2	-2	0	0	0	0	2
/blog/ios-app-playbook-2026/	My App Has Copycats Now | GainFrame	0	2	-2	0	0	0	0	2
/blog/lean-bulk-vs-dirty-bulk/	Lean Bulk vs Dirty Bulk: What Each Actually Looks Like | GainFrame	4	6	-2	4	6	-2	0	1
/blog/lean-mass-vs-muscle-mass/	Lean Mass vs Muscle Mass: What's the Difference (and Why It Matters for Lifters) | GainFrame	9	11	-2	9	9	0	2	1
/blog/menopause-body-composition/	Menopause and Body Composition: Tracking What Actually Changes | GainFrame	2	4	-2	2	3	-1	0	0
/blog/moving-the-goalposts/	Progress photos that explain what changed | GainFrame	0	2	-2	0	0	0	0	2
/blog/my-app-has-copycats-now/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	0	2	-2	0	0	0	0	2
/blog/organic-traffic-15x-90-days/	Cómo logré multiplicar por 15 el tráfico orgánico de mi aplicación en 90 días | GainFrame	0	2	-2	0	0	0	0	2
/blog/organic-traffic-15x-90-days/	FitnessAI BodyScan vs GainFrame (2026): Honest Comparison | GainFrame	0	2	-2	0	0	0	0	2
/blog/organic-traffic-15x-90-days/	Stop Building Features. Start Reading Your Data. | GainFrame	0	2	-2	0	0	0	0	2
/blog/out-of-the-box-marketing-experiments/	Every Tool and System Behind My $944 MRR iOS App | GainFrame	0	2	-2	0	0	0	0	2
/blog/out-of-the-box-marketing-experiments/	My App Was Spending Half Its Revenue on AI. Four Weeks Later It's 17%. | GainFrame	0	2	-2	0	0	0	0	2
/blog/out-of-the-box-marketing-experiments/	付费广告效果不佳，所以我尝试了一些更奇特的方法：3 个营销实验 | GainFrame	0	2	-2	0	0	0	0	2
/blog/out-of-the-box-marketing-experiments/	유료 광고가 효과가 없어서 더 기발한 방법을 시도해 봅니다: 3가지 마케팅 실험 | GainFrame	0	2	-2	0	0	0	0	2
/blog/paid-49-for-promo-video/	GainFrame - The AI Body Composition App for Gym Goers	0	2	-2	0	0	0	0	2
/blog/progress-photos-body-image/	When Progress Tracking Hurts: Body Image and Check-Ins | GainFrame	0	2	-2	0	2	-2	0	0
/blog/retention-hardest-problem/	Fitness Comics — Gym, Nutrition & Training Myths Illustrated | GainFrame	0	2	-2	0	0	0	0	2
/blog/retention-hardest-problem/	Free Fitness Calculators — Body Fat, TDEE & Macros | GainFrame	0	2	-2	0	0	0	0	2
/blog/spent-5k-on-	GainFrame - The AI Body Composition App for Gym Goers	0	2	-2	0	1	-1	0	0
/blog/spent-5k-on-app-ads/	GainFrame Transformation Challenge — Win $300 | #GainFrameChallenge	0	2	-2	0	0	0	0	2
/blog/spent-5k-on-app-ads/	Three of Every Four People Who Install My App Are Gone Within a Week | GainFrame	0	2	-2	0	0	0	0	2
/blog/trackbod-vs-gainframe/	trackBod Review 2026: Is It Worth It? (Honest Comparison with GainFrame) | GainFrame	1	3	-2	1	3	-2	0	0
/blog/trial-conversion-21-to-44/	How I Grew My App's Organic Traffic 15x in 90 Days | GainFrame	0	2	-2	0	0	0	0	2
/blog/two-months-launching-second-app/	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	0	2	-2	0	0	0	0	2
/blog/two-months-launching-second-app/	How I Grew My App's Organic Traffic 15x in 90 Days | GainFrame	0	2	-2	0	0	0	0	2
/blog/two-months-launching-second-app/	I Spent $5,674 on App Ads. Here's Why I Stopped. | GainFrame	0	2	-2	0	0	0	0	2
